file_path,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0001_ka.wav,HC,-275.96795654296875,101.75821685791016,-60.48754119873047,26.32402992248535,-33.39728546142578,8.961012840270996,-15.32217788696289,-16.97809410095215,1.7398768663406372,3.4095897674560547,-13.854475021362305,-19.12226104736328,0.40655723214149475
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0003_ka.wav,HC,-262.8230895996094,128.87535095214844,-23.739099502563477,-4.932075023651123,21.19339942932129,-18.783763885498047,-50.40281295776367,-5.307558536529541,-10.733823776245117,-2.7428784370422363,-30.093759536743164,15.352636337280273,-11.949441909790039
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0004_ka.wav,HC,-280.13446044921875,126.38776397705078,-45.42013931274414,-1.5015369653701782,6.17435884475708,-34.60468673706055,-35.05939865112305,-6.52543306350708,3.9634649753570557,-21.198028564453125,-0.7811123728752136,-6.292314529418945,-4.607935905456543
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0005_ka.wav,HC,-144.2467041015625,97.92330932617188,-32.944034576416016,16.087190628051758,-17.637279510498047,-23.75252342224121,-45.556358337402344,-1.6464680433273315,-18.233713150024414,-7.42996072769165,-12.154813766479492,-5.424591064453125,-11.81483268737793
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0006_ka.wav,HC,-301.677490234375,87.1798324584961,-35.40867233276367,6.743272304534912,-4.961360454559326,-11.897211074829102,-37.68729019165039,9.927725791931152,4.570459842681885,-17.530656814575195,-0.37925994396209717,-5.875849723815918,-0.49475449323654175
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0007_ka.wav,HC,-209.15664672851562,69.36004638671875,-77.22103118896484,13.060876846313477,-9.598294258117676,-26.257213592529297,-15.585779190063477,5.119170188903809,-7.639842987060547,-13.618927001953125,0.45494428277015686,-5.153624057769775,1.9294718503952026
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0008_ka.wav,HC,-343.962890625,127.57979583740234,-26.57257080078125,-21.357839584350586,-4.348785400390625,3.2800042629241943,-40.66973876953125,-47.21693420410156,28.359785079956055,-2.184199094772339,3.535414695739746,4.47119140625,-17.11839485168457
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0010_ka.wav,HC,-297.1701354980469,101.72931671142578,-52.19552230834961,5.946780681610107,1.8833520412445068,-33.71757888793945,-21.68743324279785,4.907127857208252,6.313904762268066,-18.0421085357666,-0.5040455460548401,-8.028295516967773,0.2349652647972107
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0011_ka.wav,HC,-495.9167175292969,116.21134185791016,-14.723450660705566,-3.2471742630004883,37.01523208618164,-23.923503875732422,-37.93632888793945,6.724065780639648,10.992486953735352,-11.117781639099121,-2.177218437194824,-3.602217674255371,-7.264939308166504
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0012_ka.wav,HC,-327.56829833984375,98.55586242675781,-70.26751708984375,3.3315982818603516,-13.15397834777832,-21.952478408813477,-23.873493194580078,9.184572219848633,-3.253357410430908,-12.819906234741211,5.3286237716674805,-20.049591064453125,-3.344820737838745
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0013_ka.wav,HC,-510.2601013183594,139.5394744873047,-32.64841079711914,5.021320819854736,1.8047817945480347,-2.6937756538391113,-13.033041000366211,16.797704696655273,11.619600296020508,-14.128242492675781,1.7211544513702393,1.6868723630905151,-0.6626960039138794
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0014_ka.wav,HC,-340.98040771484375,90.73827362060547,-53.172821044921875,-1.0273892879486084,-36.136783599853516,1.2987101078033447,-20.21617889404297,17.581497192382812,-7.79077672958374,-3.0407471656799316,2.9179728031158447,-26.53567886352539,-1.8575869798660278
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0015_ka.wav,HC,-337.9893798828125,86.79513549804688,-61.090999603271484,7.881596565246582,5.394344806671143,-25.106046676635742,-14.425728797912598,-0.7816498279571533,-4.304386615753174,-13.797552108764648,-4.019952774047852,-9.601434707641602,-9.71329116821289
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0016_ka.wav,HC,-304.3037109375,81.31932067871094,-68.8232192993164,2.9416866302490234,1.6571190357208252,-53.329689025878906,-22.978404998779297,3.766859531402588,-2.871422529220581,-16.349483489990234,-4.089219570159912,-10.85328197479248,-3.885758638381958
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0017_ka.wav,HC,-356.43603515625,108.26032257080078,-72.2073974609375,40.77582550048828,-28.85118293762207,-8.791861534118652,-17.229415893554688,-2.5883233547210693,14.606149673461914,-17.798070907592773,3.1373140811920166,-9.258350372314453,3.4829652309417725
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0018_ka.wav,HC,-350.8885498046875,106.94381713867188,-54.23178482055664,-5.190288543701172,6.161107063293457,-13.568899154663086,-14.510443687438965,4.044870853424072,-0.6101742386817932,0.8627915978431702,-4.082931995391846,-7.335051536560059,-1.515465259552002
C:\Users\Diana\Desktop\UPM_internship\PROJECT\data\PC-GITA_16kHz\DDK analysis\ka-ka-ka\sin normalizar\hc\AVPEPUDEAC0019_ka.wav,HC,-362.8331604003906,80.49304962158203,-32.95001983642578,-4.163974285125732,6.145467758178711,-14.787240028381348,-34.11376953125,9.596906661987305,6.086498260498047,-20.54228401184082,10.310041427612305,-13.509946823120117,-9.500340461730957
