file_path,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0001a1.wav,HC,-444.9432067871094,131.78834533691406,-70.04650115966797,-2.640637159347534,-48.646263122558594,17.981063842773438,-0.9025473594665527,-18.07389259338379,4.782205104827881,-0.7306095361709595,-15.90239429473877,-6.303455829620361,-12.569598197937012
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0001a2.wav,HC,-471.58038330078125,139.2694091796875,-52.95046615600586,-5.801267147064209,-44.76443099975586,19.160253524780273,6.4361724853515625,-23.72093963623047,-2.6941022872924805,-4.768551826477051,-18.131237030029297,-18.188243865966797,-16.0216121673584
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0001a3.wav,HC,-481.5052185058594,144.97019958496094,-49.588932037353516,-7.877525329589844,-47.38143539428711,21.13770866394043,13.660395622253418,-32.91286849975586,2.2683961391448975,-6.217988967895508,-15.147562026977539,-10.271524429321289,-16.375213623046875
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0003a1.wav,HC,-387.9428405761719,195.4773712158203,-36.872901916503906,-17.303682327270508,-1.795928716659546,-33.333984375,10.545451164245605,1.6848201751708984,-7.965564727783203,-0.4732813835144043,-7.942782878875732,26.722999572753906,-23.175329208374023
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0003a2.wav,HC,-346.6025085449219,190.0372772216797,-42.59807586669922,-0.5053098797798157,-28.78178596496582,-17.352041244506836,-8.501341819763184,1.624900221824646,-23.76325798034668,-6.99467658996582,-5.041257858276367,14.57956600189209,-21.324403762817383
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0003a3.wav,HC,-404.7155456542969,220.82302856445312,-25.86227035522461,-12.435808181762695,-18.039440155029297,-21.203813552856445,-9.005389213562012,9.465874671936035,-22.935340881347656,-10.159059524536133,-12.320569038391113,17.54263687133789,-19.23462677001953
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0004a1.wav,HC,-467.3576354980469,132.70167541503906,-56.523921966552734,22.884784698486328,-9.979238510131836,1.200706124305725,-6.160210132598877,-27.794132232666016,8.773704528808594,-3.105630397796631,-8.4392671585083,-31.56500816345215,-2.6892125606536865
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0004a2.wav,HC,-465.1954345703125,161.80975341796875,-62.71156311035156,19.84821319580078,-15.619282722473145,-8.734256744384766,-8.5189847946167,-31.59154510498047,2.838932991027832,-5.2475361824035645,-6.587432384490967,-24.7091121673584,-0.30229902267456055
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0004a3.wav,HC,-416.9512634277344,136.86416625976562,-64.65303802490234,30.765047073364258,-24.726024627685547,-5.3667707443237305,-8.55940055847168,-39.15220260620117,9.05257797241211,-8.74471664428711,-1.9846075773239136,-31.516767501831055,-2.127741575241089
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0005a1.wav,HC,-260.65142822265625,204.91539001464844,-32.63301467895508,-7.578423023223877,-33.95760726928711,-43.6439323425293,11.75835132598877,-6.296368598937988,-34.22451400756836,11.373658180236816,-0.06372936815023422,12.568875312805176,-29.347434997558594
C:\Users\Diana\Desktop\UPM_internship\Project_UPM_VladDiana\data\PC-GITA_16kHz\Vowels\Control\A\AVPEPUDEAC0005a2.wav,HC,-266.4278259277344,183.18800354003906,-17.350757598876953,-12.318060874938965,-27.528247833251953,-38.70774841308594,6.679408073425293,10.603083610534668,-28.1198673248291,9.067350387573242,-6.477019309997559,0.8515138030052185,-29.345754623413086
